Longitude,Latitude,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Accident_Severity
-3.542746,50.648636,3,1,5,20,3,3,70,6,1,1,2,3
-3.541983,50.646937,2,1,5,15,3,3,70,1,2,2,2,3
-3.543288,50.630641,2,1,6,17,3,3,60,1,1,1,2,3
-3.541261,50.655131,1,1,5,2,3,3,70,6,1,1,2,3
-3.540315,50.656492,2,1,5,14,3,3,70,1,1,1,2,3
-3.54018,50.656674,3,2,1,18,3,3,70,1,1,1,2,3
-3.54355,50.647276,2,3,7,11,3,3,70,1,1,1,2,3
-3.541564,50.651439,2,1,2,8,3,3,70,1,1,1,2,3
-3.537385,50.670741,3,1,6,16,3,3,70,1,1,1,2,2
-3.539686,50.641571,2,1,7,17,3,3,70,1,1,1,2,2
-3.540041,50.656766,2,1,7,9,3,3,70,1,2,2,2,2
-3.553889,50.660539,2,2,2,11,6,6,60,1,1,1,2,3
-3.545445,50.670544,1,1,7,12,6,6,60,1,1,1,2,2
-3.540318,50.656582,3,1,3,15,3,3,70,1,8,2,2,3
-3.541294,50.638852,2,1,7,11,3,3,70,1,1,1,2,3
-3.536978,50.671286,2,1,6,12,3,7,60,1,1,1,2,3
-3.538867,50.668473,3,1,4,17,3,3,70,1,1,1,2,3
-3.560539,50.643452,3,1,5,17,3,3,70,1,5,2,2,3
-3.537671,50.670827,5,6,4,7,3,3,70,6,1,4,2,3
-3.505733,50.689951,2,1,5,17,3,6,30,4,2,2,2,3
-3.515704,50.678669,1,1,6,14,3,3,70,1,1,1,2,3
-3.506894,50.690835,2,1,3,11,3,1,40,1,1,1,2,3
-3.48684,50.674545,2,1,3,19,3,6,30,4,1,1,2,3
-3.534661,50.674015,2,1,5,13,3,3,70,1,2,2,2,3
-3.520939,50.691732,2,1,1,18,3,6,40,1,1,1,2,3
-3.509753,50.691697,1,1,6,13,3,6,50,1,1,1,2,2
-3.485502,50.672493,2,1,5,16,3,6,60,1,1,1,2,3
-3.518421,50.692664,2,1,6,13,6,1,40,1,-1,1,2,3
-3.531014,50.679369,2,3,5,8,3,6,60,1,1,2,2,3
-3.506466,50.690751,3,1,3,8,3,6,30,1,1,2,2,3
-3.518335,50.681243,2,1,6,15,3,3,70,1,1,1,2,3
-3.501611,50.676154,2,1,2,16,3,6,50,1,1,1,2,3
-3.486843,50.674634,3,1,6,12,6,1,60,1,1,1,2,3
-3.531583,50.679451,2,1,6,17,3,6,30,6,5,2,2,3
-3.504283,50.68889,3,1,2,12,3,6,60,1,1,2,2,2
-3.474611,50.568755,2,2,3,17,4,3,60,4,1,2,2,3
-3.52346,50.568396,1,1,1,1,4,6,60,1,1,2,2,2
-3.477,50.563869,2,3,3,12,6,6,40,1,1,1,2,3
-3.476859,50.56387,2,4,3,10,3,6,40,1,1,1,2,3
-3.479836,50.577773,2,2,6,18,6,6,30,1,2,2,1,3
-3.473408,50.570929,1,1,2,8,4,6,40,1,1,1,1,3
-3.479969,50.577501,1,2,4,23,6,6,30,4,2,2,2,3
-3.469316,50.575568,2,1,2,16,4,6,30,1,1,1,2,2
-3.477368,50.562065,2,1,7,18,3,6,40,1,1,1,2,3
-3.477645,50.579959,2,1,2,8,6,6,30,1,1,4,1,3
-3.457347,50.590468,1,1,4,9,3,6,30,1,8,2,1,3
-3.444876,50.598447,1,1,2,11,3,6,30,1,1,1,1,3
-3.467739,50.606616,2,1,5,20,6,3,60,1,1,1,2,3
-3.444873,50.598358,2,1,4,16,6,9,30,1,1,1,1,3
-3.445835,50.597446,2,1,7,16,6,6,30,1,1,2,1,3
-3.451842,50.595213,1,1,7,19,6,6,60,6,1,1,2,3
-3.46261,50.614415,2,5,5,23,3,6,60,6,8,2,2,3
-3.465146,50.605029,2,1,2,8,6,6,40,1,1,4,2,3
-3.477337,50.606224,2,1,4,13,6,6,30,1,2,2,2,3
-3.44803,50.627547,1,1,7,13,3,6,30,1,2,2,2,2
-3.461519,50.615687,2,1,7,16,3,6,30,1,1,1,2,3
-3.468813,50.62297,2,1,1,13,6,6,60,1,1,1,2,3
-3.50136,50.650525,2,3,7,18,6,6,60,1,1,1,2,3
-3.475239,50.638538,2,1,5,8,6,3,60,1,1,1,2,3
-3.448332,50.628173,2,2,6,10,3,6,30,1,1,1,2,2
-3.448277,50.626375,2,1,6,17,6,6,30,1,1,1,2,3
-3.485277,50.660894,3,2,2,8,3,6,30,1,1,2,2,2
-3.482536,50.654724,2,1,6,17,3,6,60,1,1,1,2,3
-3.482686,50.654992,1,1,1,21,3,6,60,6,1,2,2,3
-3.48283,50.65508,2,1,6,6,3,3,60,1,1,2,2,2
-3.469289,50.651834,2,1,6,20,6,6,60,1,1,1,2,3
-3.482536,50.654724,3,1,5,17,3,6,30,1,1,1,2,3
-3.461658,50.588255,2,1,6,7,6,9,30,5,1,1,1,3
-3.469605,50.580331,1,1,6,20,6,6,30,4,1,1,1,3
-3.456278,50.587873,1,1,6,16,3,6,30,1,1,1,1,3
-3.466203,50.579924,2,1,2,17,6,6,30,1,-1,1,1,3
-3.456148,50.588234,2,2,2,16,3,6,30,1,1,1,1,3
-3.460286,50.594118,2,2,6,15,3,6,30,1,2,2,1,3
-3.456281,50.587963,2,1,7,21,3,6,30,1,1,2,1,3
-3.458657,50.59171,2,1,6,21,3,6,30,4,1,1,1,3
-3.464385,50.585073,2,1,5,16,6,7,20,1,1,1,1,3
-3.526765,50.570152,2,2,6,9,4,6,60,1,2,2,2,3
-3.527065,50.570688,2,1,6,9,4,6,60,1,2,2,2,3
-3.503362,50.553638,2,1,6,15,3,6,30,1,1,1,1,3
-3.507796,50.559876,2,1,2,8,6,6,30,1,1,1,1,3
-3.498514,50.547675,1,1,7,20,6,6,30,4,1,1,1,3
-3.505629,50.549472,1,1,6,8,6,6,30,1,1,1,1,2
-3.524172,50.568567,2,1,3,10,4,6,60,1,1,1,2,3
-3.501408,50.55879,2,1,7,17,6,6,30,1,1,1,1,3
-3.516033,50.565795,2,1,4,0,4,6,60,1,2,1,2,3
-3.521478,50.568242,2,2,1,10,4,6,60,1,1,2,2,3
-3.503039,50.552383,3,1,4,17,6,6,30,1,1,1,1,3
-3.503896,50.548235,2,1,3,8,6,6,30,1,1,2,1,2
-3.505063,50.540575,1,1,7,20,6,2,30,4,1,1,2,3
-3.511239,50.539506,2,1,3,9,3,6,30,1,1,1,2,3
-3.505667,50.528516,1,2,7,23,3,6,60,6,1,1,2,3
-3.50607,50.527881,2,1,5,22,3,6,60,6,1,4,2,3
-3.528719,50.547642,1,3,7,2,3,6,40,4,8,2,2,3
-3.557411,50.557335,2,1,4,11,6,6,30,1,1,1,2,3
-3.565327,50.549134,2,2,4,13,3,6,30,1,1,1,2,3
-3.539319,50.548042,1,1,3,16,3,6,40,1,1,1,2,3
-3.565418,50.402533,2,1,6,17,3,6,30,1,1,1,1,2
-3.537038,50.56471,2,2,2,17,6,6,60,1,2,2,2,3
-3.539736,50.547857,2,1,5,17,3,6,40,1,1,1,2,3
-3.531929,50.581326,2,2,6,17,4,6,60,1,2,2,2,3
-3.562661,50.54962,1,1,3,18,3,6,60,6,5,2,2,3
-3.531929,50.581326,2,1,4,17,4,6,60,6,1,3,2,2
-3.595315,50.576068,2,1,1,8,3,3,70,1,1,4,2,3
-3.595459,50.576156,2,1,2,6,3,3,70,1,1,1,2,3
-3.596802,50.569932,1,4,7,17,3,3,70,1,1,2,2,3
-3.586627,50.58653,4,1,5,16,3,3,70,6,1,2,2,3
-3.550209,50.540073,2,1,7,19,6,6,40,1,-1,1,2,3
-3.509194,50.550595,1,1,3,8,6,6,30,1,1,2,1,3
-3.504584,50.547687,2,1,5,14,4,6,30,1,1,1,1,3
-3.510619,50.546619,1,1,1,17,3,6,30,1,1,1,1,2
-3.506139,50.547756,1,1,4,8,6,6,30,1,1,1,1,2
-3.503734,50.547608,2,1,6,16,3,6,30,1,1,1,1,3
-3.508958,50.54763,1,1,2,15,6,6,30,1,1,1,1,3
-3.507412,50.54783,2,1,5,8,6,6,30,1,1,1,1,3
-3.511466,50.546608,2,2,3,20,4,6,30,4,1,2,1,3
-3.50727,50.547832,2,1,6,18,4,6,30,4,1,1,1,3
-3.497647,50.547056,2,2,1,16,3,1,60,1,8,2,1,3
-3.494766,50.558605,2,2,6,14,6,6,30,1,1,1,1,3
-3.498014,50.545253,1,1,3,15,6,6,30,1,1,1,1,3
-3.497492,50.546609,1,1,5,14,6,6,50,1,1,1,1,3
-3.500006,50.545767,2,1,5,9,6,6,30,1,1,1,1,3
-3.495974,50.547708,2,1,4,7,3,6,30,1,4,2,1,3
-3.494272,50.556363,2,1,5,8,6,6,30,1,8,4,1,3
-3.678297,50.363274,2,4,5,11,3,6,60,1,1,1,2,3
-3.619623,50.366174,2,3,6,17,6,6,60,1,1,1,2,3
-3.676732,50.362757,3,2,7,12,3,6,60,1,1,1,2,2
-3.661419,50.355061,2,1,5,14,3,6,30,1,1,1,2,3
-3.644807,50.358446,2,1,2,10,6,6,60,1,1,1,2,3
-3.676873,50.362754,2,1,1,14,3,6,60,1,1,1,2,3
-3.673693,50.360282,1,1,2,18,3,6,30,1,1,1,2,3
-3.675714,50.361782,2,1,5,14,3,6,30,1,1,1,2,3
-3.63531,50.352104,2,1,2,0,3,3,60,1,2,2,2,3
-3.607118,50.320658,1,1,7,8,3,6,40,1,1,1,2,3
-3.629954,50.310626,2,1,5,9,6,6,30,1,1,1,2,3
-3.57792,50.346781,1,1,4,14,6,6,30,1,1,1,2,3
-3.578339,50.350912,1,1,6,8,6,2,30,1,2,1,2,2
-3.600032,50.348098,1,1,3,18,3,6,30,4,1,1,2,2
-3.561579,50.358514,2,2,6,23,4,6,60,6,1,1,2,3
-3.556418,50.364069,1,1,6,7,4,6,30,1,1,2,2,3
-3.524527,50.461356,1,1,5,16,6,2,30,1,1,1,1,3
-3.570142,50.349584,1,1,3,21,4,6,60,6,1,2,2,3
-3.563438,50.415061,1,1,5,12,6,6,30,1,1,1,1,3
-3.591471,50.382123,1,1,1,16,6,6,60,1,1,1,2,3
-3.555908,50.378557,1,3,2,19,3,6,60,6,2,2,2,2
-3.9305,50.386343,3,2,4,9,3,3,70,1,2,2,2,3
-3.933874,50.386287,2,1,7,12,3,7,40,1,1,2,2,3
-3.933874,50.386287,2,3,3,7,4,6,60,1,1,1,2,3
-3.939649,50.38646,2,1,3,9,6,6,30,1,1,1,2,3
-3.936668,50.392716,1,1,4,19,6,6,30,1,1,2,1,3
-3.933248,50.388186,1,2,2,19,6,6,30,1,1,1,1,2
-3.928569,50.387274,2,3,2,15,6,6,30,1,2,1,1,3
-3.940939,50.390486,2,1,7,17,6,6,30,1,1,2,1,3
-3.939059,50.392676,2,1,5,8,6,6,30,1,1,4,1,3
-3.905242,50.387929,2,1,5,6,6,6,60,1,1,1,2,3
-3.902863,50.38473,2,1,3,4,3,3,70,6,1,1,2,3
-3.906731,50.386465,1,1,5,17,6,6,30,1,1,1,1,3
-3.907023,50.390238,3,4,2,16,4,6,60,1,1,1,1,3
-3.918566,50.390408,2,1,3,15,4,6,30,1,1,1,1,3
-3.914089,50.391021,2,2,3,8,4,6,30,1,1,1,1,3
-3.900347,50.38513,2,1,3,7,3,3,70,1,1,1,2,3
-3.950622,50.389874,1,1,1,0,6,6,60,6,1,1,2,3
-3.9665,50.386009,2,1,3,18,6,3,30,1,4,1,2,3
-3.967588,50.385091,2,6,6,11,6,3,30,1,1,2,2,3
-3.964714,50.387029,2,5,5,16,6,6,30,1,2,2,2,3
-3.94916,50.38855,2,2,5,18,6,6,30,1,1,2,2,3
-3.964717,50.387119,2,2,5,17,6,6,30,1,1,2,2,3
-3.964717,50.387119,2,1,7,15,6,6,30,1,1,1,2,3
-3.946664,50.399745,3,3,4,20,6,6,60,1,1,1,2,2
-3.928554,50.386915,1,1,4,17,6,7,30,1,1,1,1,3
-3.919038,50.388151,2,1,6,15,6,6,30,1,1,1,1,3
-3.927026,50.38739,1,1,6,14,4,6,30,1,1,1,1,3
-3.92527,50.38571,1,2,2,11,3,3,70,1,2,2,2,3
-3.949716,50.384943,2,2,5,4,3,3,70,6,1,1,2,3
-3.97189,50.383669,5,3,6,17,3,3,30,1,1,1,2,3
-3.911783,50.375679,1,2,7,0,6,6,60,6,1,1,2,3
-3.952531,50.384985,2,2,4,8,3,3,60,1,1,1,2,3
-3.967588,50.385091,2,1,2,13,6,6,30,1,2,2,2,3
-3.929251,50.352095,2,4,5,11,3,6,60,1,1,1,2,3
-3.97209,50.385105,2,1,4,17,6,6,60,1,1,1,2,3
-3.901636,50.364602,2,2,3,13,3,6,60,1,1,2,2,2
-3.988156,50.379075,5,2,4,15,6,6,60,6,1,4,2,3
-4.035352,50.351275,2,1,4,10,3,1,30,1,2,2,2,3
-4.051232,50.354414,2,3,4,8,3,6,30,1,1,2,2,3
-4.035766,50.351088,2,1,3,17,3,6,60,1,1,1,2,2
-4.045304,50.373497,3,2,5,23,6,6,60,6,1,1,2,3
-4.041786,50.376707,2,1,7,20,3,3,70,6,2,2,2,3
-4.034751,50.37665,2,1,3,20,6,6,30,1,1,4,2,3
-4.010272,50.346585,2,1,7,12,3,6,60,1,2,2,2,3
-3.988073,50.353532,2,1,3,16,6,6,30,1,1,1,2,3
-3.97911,50.350987,2,1,2,16,3,6,60,1,1,1,2,3
-3.990542,50.341977,2,1,4,11,6,3,30,1,1,1,2,3
-4.010413,50.346582,2,3,5,16,3,6,40,1,1,1,2,2
-3.991594,50.350324,3,1,1,17,3,6,60,1,1,1,2,3
-4.035358,50.318535,2,1,7,10,6,6,30,1,1,1,2,3
-3.942582,50.351513,2,2,6,6,3,6,60,6,5,2,2,3
-3.95083,50.350386,3,1,7,11,3,6,60,1,1,1,2,3
-3.956871,50.333195,2,3,6,9,6,6,60,1,1,2,2,3
-4.010854,50.390288,2,1,6,17,6,6,30,1,2,2,2,3
-4.019696,50.389775,2,1,2,20,6,6,30,4,2,2,1,3
-4.050249,50.429445,2,1,3,17,6,6,60,1,1,1,2,3
-4.02909,50.461476,1,3,7,23,6,6,60,6,4,2,2,3
-4.027925,50.378208,2,1,4,19,3,7,70,1,1,1,2,2
-3.983169,50.384287,2,1,1,7,6,6,30,1,1,1,2,3
-4.037496,50.401337,2,1,3,9,4,6,60,1,1,2,2,3
-4.004226,50.399936,2,2,1,13,6,6,30,1,1,1,2,3
-4.024225,50.377194,2,7,2,14,3,7,60,1,1,1,2,2
-3.996718,50.381987,2,1,3,8,3,3,70,1,1,1,2,3
-3.990559,50.382722,2,1,5,18,3,3,70,1,1,1,2,3
-4.044944,50.414158,1,2,1,22,6,6,40,6,1,1,2,3
-4.024515,50.380696,3,1,2,12,6,6,40,1,1,1,2,3
-4.003127,50.380527,2,1,2,7,6,6,30,1,1,2,2,3
-4.025087,50.377628,2,1,3,6,4,6,60,6,1,1,2,3
-4.027086,50.378313,5,5,5,6,3,3,70,1,1,2,2,2
-3.780528,50.284582,1,1,3,10,6,6,30,1,1,2,2,2
-3.771205,50.283016,1,1,2,15,6,6,30,1,1,1,2,3
-3.777946,50.28687,1,1,4,8,6,6,30,1,1,1,2,3
-3.780491,50.283593,1,1,7,11,6,6,30,1,1,1,2,2
-3.771783,50.287234,1,1,4,8,6,6,30,1,1,2,2,3
-3.872227,50.349789,2,1,5,7,6,6,60,1,1,2,2,3
-3.873966,50.340407,2,1,5,18,6,6,60,1,1,1,2,3
-3.914059,50.337865,2,1,1,9,6,6,60,1,1,2,2,3
-3.887803,50.349088,2,1,1,11,3,6,30,1,2,2,2,3
-3.890086,50.34995,1,1,1,10,6,6,30,1,2,2,2,3
-3.891494,50.350017,1,1,6,18,3,6,30,4,1,1,2,3
-3.769295,50.235285,2,1,4,13,6,6,40,1,1,1,2,3
-3.768348,50.236199,1,1,7,16,4,6,40,1,1,1,2,3
-3.778552,50.239101,1,1,6,16,3,6,60,1,1,1,2,3
-3.837831,50.310853,1,2,7,21,3,6,60,6,1,2,2,3
-3.827002,50.350779,2,1,6,15,6,6,60,1,1,1,2,3
-3.849947,50.333506,3,4,7,12,3,3,60,1,1,1,2,3
-3.850951,50.33403,2,1,3,7,3,6,60,6,1,4,2,2
-3.854244,50.335597,2,3,2,12,3,6,60,1,1,3,2,3
-3.810494,50.304806,1,1,6,9,6,6,60,1,1,1,2,3
-3.798702,50.312365,2,1,6,14,6,6,60,1,1,2,2,3
-3.785918,50.304827,2,1,2,9,3,6,60,1,1,1,2,3
-3.786871,50.304003,2,4,3,14,3,6,60,1,1,1,2,2
-3.800254,50.29768,2,1,1,8,3,6,60,1,1,1,2,3
-3.787011,50.304,2,1,7,9,4,3,60,1,7,2,2,3
-3.786235,50.302034,3,1,2,10,3,6,60,1,1,1,2,3
-3.820301,50.296828,2,1,6,9,3,6,60,1,1,2,2,3
-3.822662,50.296161,2,1,5,13,6,6,50,1,8,3,2,3
-3.788905,50.302082,1,1,5,15,3,6,30,1,1,1,2,3
-3.787011,50.304,2,7,7,18,3,6,60,6,1,4,2,3
-3.716281,50.359931,2,1,1,19,3,6,30,6,8,2,2,3
-3.71585,50.359667,1,1,7,21,3,3,60,6,1,2,2,3
-3.703155,50.38207,2,1,1,21,6,6,30,6,1,1,2,3
-3.716816,50.374763,2,1,6,12,3,6,60,1,1,1,2,1
-3.725661,50.354935,2,2,4,17,3,6,30,1,1,1,2,3
-3.720989,50.365708,2,2,4,16,3,6,40,1,1,1,2,3
-3.718844,50.356925,2,1,3,11,3,6,60,1,1,2,2,3
-3.715984,50.359486,2,1,5,16,3,3,30,1,1,1,2,3
-3.753479,50.289581,1,4,3,23,6,6,60,6,2,2,2,3
-3.702344,50.292589,2,1,2,16,6,6,60,1,2,2,2,3
-3.693369,50.273113,3,1,7,14,3,6,30,1,1,1,2,3
-3.667192,50.234816,1,1,7,23,6,6,30,6,2,2,2,3
-3.696446,50.272798,2,1,4,9,6,6,30,1,2,2,2,3
-3.694488,50.273007,1,1,4,9,3,6,30,1,8,1,2,3
-3.686163,50.220062,1,1,3,17,6,6,60,1,1,1,2,3
-3.711012,50.225005,1,1,7,14,6,6,60,1,1,2,2,3
-3.740885,50.225281,2,1,5,16,6,6,30,1,1,1,2,3
-3.761914,50.274702,2,2,6,14,3,6,30,1,2,2,2,3
-3.749964,50.270296,2,1,5,9,3,6,20,1,1,1,2,3
-3.782058,50.269178,2,1,4,12,6,6,60,1,1,1,2,3
-3.811847,50.255406,2,1,4,15,3,3,60,1,1,1,2,3
-3.823324,50.284099,1,1,4,23,6,6,60,6,1,1,2,3
-3.830394,50.285426,2,2,4,18,6,6,60,6,1,1,2,3
-3.594718,50.524902,1,1,7,12,3,3,40,1,1,1,1,3
-3.594577,50.524904,2,1,7,11,6,3,30,1,1,1,1,3
-3.589895,50.532523,1,1,3,0,3,3,40,6,1,2,2,2
-3.593629,50.526086,4,2,2,16,3,3,70,1,1,1,2,3
-3.594436,50.524906,1,1,4,9,3,1,30,1,1,1,1,3
-3.591486,50.525306,2,1,3,14,6,6,30,1,2,2,1,3
-3.597725,50.52621,2,1,5,17,6,3,30,1,1,1,1,3
-3.593648,50.530852,2,1,2,13,6,6,30,1,2,2,1,3
-3.589085,50.533613,3,4,5,20,3,3,70,6,1,1,2,2
-3.590836,50.526934,3,3,3,11,6,6,30,1,2,2,1,3
-3.585126,50.52917,1,1,1,17,6,6,30,4,1,4,1,3
-3.622432,50.576053,2,1,7,9,4,6,60,1,1,2,2,3
-3.601161,50.540193,1,1,4,17,3,6,30,1,1,2,1,3
-3.596277,50.562744,2,1,1,17,4,6,30,1,1,1,2,3
-3.594593,50.546309,2,1,4,17,6,6,30,1,1,1,1,3
-3.592133,50.582228,1,2,2,5,3,3,70,6,1,1,2,3
-3.598368,50.557769,2,1,7,6,6,6,30,1,1,1,1,3
-3.596456,50.559684,2,1,1,14,6,6,30,1,1,1,1,3
-3.612857,50.560357,2,1,2,12,4,6,30,1,1,1,2,3
-3.622739,50.576769,2,2,3,13,4,6,60,1,2,2,2,3
-3.596286,50.546286,2,1,3,12,6,1,30,1,1,1,1,3
-3.594311,50.546313,2,1,1,17,6,6,30,1,1,1,1,3
-3.598744,50.552188,2,1,3,16,6,6,30,1,1,2,1,3
-3.598628,50.561273,1,1,3,16,6,6,30,1,5,2,1,3
-3.597384,50.566237,1,1,6,14,3,3,70,1,4,1,2,3
-3.622746,50.576948,2,1,3,8,4,6,50,1,2,2,2,3
-3.648273,50.559681,3,1,2,14,3,6,60,1,1,1,2,3
-3.649285,50.560387,2,1,6,15,3,6,30,1,1,1,2,3
-3.628271,50.561042,2,1,5,21,6,6,30,1,1,1,2,3
-3.643108,50.553279,3,2,6,8,3,6,40,1,5,2,2,3
-3.551454,50.509208,2,3,5,16,6,6,60,1,1,1,2,2
-3.579535,50.501185,3,1,2,8,3,6,30,1,1,1,2,3
-3.576438,50.492863,1,2,1,11,3,6,40,1,1,1,2,2
-3.585603,50.509737,1,3,6,4,6,6,30,6,2,2,2,3
-3.582472,50.50888,2,1,2,8,3,6,40,1,1,1,2,3
-3.584646,50.510649,4,5,1,19,3,6,40,1,2,1,2,3
-3.585513,50.511267,2,1,6,14,3,6,40,1,1,1,2,3
-3.579949,50.505137,2,2,3,17,3,6,40,1,1,1,2,2
-3.577496,50.495007,2,1,5,14,3,6,30,1,1,1,2,3
-3.575538,50.491256,2,1,5,11,3,6,40,1,1,1,2,3
-3.602876,50.49502,1,1,1,7,6,6,60,1,1,1,2,1
-3.585372,50.511269,2,2,6,16,3,3,60,1,1,1,2,3
-3.57827,50.497065,5,2,6,16,3,6,30,1,1,1,2,3
-3.577658,50.495634,3,2,7,17,6,6,40,1,1,1,2,3
-3.5797,50.501902,3,1,4,11,3,6,40,1,1,1,2,3
-3.576135,50.492237,2,1,5,11,3,6,40,1,1,1,2,2
-3.577349,50.494829,2,1,6,18,3,6,30,1,1,1,2,3
-3.576891,50.493756,3,1,1,19,3,6,30,1,2,2,2,3
-3.579568,50.502174,2,2,5,12,6,6,50,1,1,1,2,3
-3.579937,50.504777,2,1,1,13,3,6,40,1,1,1,2,3
-3.579712,50.502262,2,2,1,10,3,6,40,1,1,1,2,3
-3.571488,50.488163,3,3,2,10,3,6,30,1,1,1,2,3
-3.576897,50.493936,2,1,1,17,3,6,30,1,1,1,2,3
-3.577673,50.496084,1,1,1,18,6,3,30,4,1,2,2,2
-3.622279,50.518135,2,1,6,18,3,6,60,4,1,4,1,3
-3.641981,50.520827,2,1,2,8,6,6,60,1,1,2,2,3
-3.624135,50.522876,2,1,7,2,6,6,30,4,1,1,1,3
-3.623125,50.518123,2,1,5,21,6,9,30,1,9,1,1,3
-3.700193,50.511537,2,1,6,13,6,6,30,1,1,4,2,3
-3.63362,50.487038,2,1,7,13,3,6,40,1,1,1,2,3
-3.634309,50.486578,4,1,7,8,3,6,40,1,-1,1,2,2
-3.642058,50.486469,2,1,4,8,6,6,30,1,1,1,2,3
-3.629245,50.495104,3,1,6,12,3,6,40,1,2,2,2,3
-3.6448,50.467993,2,1,3,18,3,6,60,1,1,1,2,3
-3.618745,50.484907,2,1,2,13,6,6,60,1,1,2,2,3
-3.597857,50.525938,2,1,3,23,6,2,30,4,1,1,1,3
-3.596986,50.516866,2,1,3,18,6,6,30,1,1,1,1,3
-3.628325,50.501142,2,1,7,17,6,6,30,1,1,1,2,3
-3.599996,50.526628,2,1,5,15,6,3,30,1,1,1,1,3
-3.621549,50.513289,2,1,5,9,3,6,40,1,1,1,2,3
-3.595837,50.524617,2,1,6,18,6,6,30,1,1,1,1,3
-3.595677,50.524079,2,1,1,18,6,1,30,1,9,1,1,3
-3.628325,50.501142,2,1,6,11,3,6,40,1,1,1,2,3
-3.593851,50.553604,2,2,2,6,6,6,30,4,1,2,1,3
-3.575513,50.545579,2,1,1,18,3,3,60,6,1,1,2,3
-3.577074,50.545828,2,1,5,14,3,6,60,1,1,1,2,3
-3.592211,50.542654,2,1,5,7,6,6,30,1,1,1,2,3
-3.582655,50.54809,2,4,2,17,3,3,70,1,2,2,2,1
-3.584012,50.55068,2,1,3,15,3,3,70,1,1,1,2,3
-3.597406,50.554365,1,1,3,11,6,6,30,1,1,1,1,3
-3.597718,50.55526,2,1,3,23,6,6,30,4,1,2,1,3
-3.594088,50.543887,1,1,3,12,6,6,30,1,1,1,1,3
-3.581748,50.546304,2,2,3,12,6,1,40,1,1,1,2,3
-3.583048,50.542959,2,1,3,14,3,3,70,1,1,1,2,3
-3.583717,50.546097,2,1,4,16,3,1,60,1,1,1,2,3
-3.593192,50.550825,2,1,4,13,6,1,30,1,1,1,1,3
-3.577215,50.545826,2,1,2,19,3,6,60,7,1,1,2,3
-3.583072,50.543678,5,4,2,5,3,3,60,1,6,4,2,3
-3.584495,50.522973,1,1,3,1,5,6,40,4,1,1,1,3
-3.591312,50.524319,1,4,2,23,5,6,60,6,1,4,1,3
-3.589752,50.52407,2,1,5,14,6,6,30,1,1,1,1,3
-3.590533,50.517944,3,3,3,8,3,6,40,1,1,1,2,2
-3.579262,50.526821,2,1,1,18,6,6,40,4,1,1,1,3
-3.590172,50.523975,3,2,5,9,5,6,60,1,1,1,1,3
-3.591312,50.524319,4,1,4,16,6,6,30,1,1,1,1,3
-3.591168,50.524231,2,1,7,9,6,6,30,1,1,2,1,3
-3.587333,50.523474,2,1,5,15,5,6,30,1,1,2,1,3
-3.590534,50.522171,2,1,7,17,6,6,30,4,1,1,1,3
-3.582479,50.521741,2,2,6,11,5,6,40,1,1,2,1,3
-3.590034,50.524066,2,1,6,8,6,6,30,1,1,2,1,3
-3.607556,50.533179,1,1,4,17,6,6,30,4,3,4,1,3
-3.612639,50.537426,3,1,1,12,6,6,30,1,1,1,1,3
-3.614593,50.536769,2,1,6,18,6,6,30,1,1,1,1,3
-3.603539,50.531256,2,1,7,11,6,6,30,1,1,1,1,3
-3.615739,50.533156,2,1,2,14,3,6,30,1,1,1,1,3
-3.607951,50.532364,2,1,4,9,6,6,30,1,1,1,1,3
-3.606985,50.533007,1,1,5,23,6,6,30,4,2,2,1,3
-3.604529,50.53547,2,1,6,16,4,6,30,1,1,1,2,3
-3.603346,50.533867,2,1,2,16,4,6,30,1,1,1,1,3
-3.60712,50.532826,2,1,5,11,6,6,30,1,1,1,1,3
-3.604796,50.535016,2,1,2,21,4,1,30,4,1,4,1,3
-3.609968,50.537733,2,1,5,20,6,3,30,4,1,2,1,3
-3.611502,50.537172,2,1,2,13,6,6,30,1,1,4,1,3
-3.622175,50.519216,2,2,1,9,6,1,30,1,1,1,1,3
-3.606467,50.530226,2,1,7,12,6,2,30,1,1,1,1,3
-3.607611,50.53066,2,1,2,19,6,6,30,4,1,2,1,3
-3.607332,50.530754,1,1,4,8,6,6,30,1,2,2,1,3
-3.603533,50.531076,2,1,4,14,6,6,30,1,1,1,1,3
-3.603536,50.531166,2,1,6,8,6,6,30,1,1,2,1,3
-3.600106,50.529864,1,1,6,19,6,6,30,1,1,1,1,3
-3.609021,50.530641,1,1,3,15,6,2,30,1,1,1,1,3
-3.599968,50.529956,1,1,6,10,6,2,30,1,1,1,1,2
-3.610027,50.531167,2,1,4,18,6,6,30,1,2,2,1,3
-3.601543,50.530654,2,1,6,7,6,6,30,1,1,1,1,3
-3.609724,50.530541,1,1,3,14,6,2,30,1,1,2,1,3
-3.610938,50.528906,2,1,7,16,6,3,30,1,1,1,1,3
-3.609806,50.528831,1,1,5,13,3,6,30,1,1,1,1,3
-3.614601,50.528765,2,1,2,17,3,6,30,4,1,1,1,3
-3.599886,50.527529,2,1,5,13,6,6,30,1,1,1,1,3
-3.608114,50.528855,1,1,7,22,6,6,30,4,1,1,1,3
